title,text,llm_justification,Monetary_Financial,Inflation_Prices,Real_Economic_Activity,Labor_Consumption,Fiscal_Government,External_Sector
"Workers deserve a fair share of nation's economic growth, Ramanan says in Labour Day speech","""They are not just participating quietly, but are actively pushing the country forward,"" he said.","The sentence highlights the active contribution of workers to the country's economic growth, indicating a positive macroeconomic trend.",0.0,0.0,1.0,1.0,0.0,0.0
"Workers deserve a fair share of nation's economic growth, Ramanan says in Labour Day speech","Ramanan added that the government’s minimum wage policy had benefitted more than 4.4 million workers, while labour law amendments had improved employee welfare.","The target sentence discusses the impact of government policies on workers, focusing on minimum wage and labor law amendments, which is relevant to the Labor_Consumption domain.",0.0,0.0,0.0,1.0,1.0,0.0
"Workers deserve a fair share of nation's economic growth, Ramanan says in Labour Day speech","Among the reforms introduced were 98 days of maternity leave, seven days of paternity leave and the reduction of maximum weekly working hours to 45 hours.",The introduction of 98 days of maternity leave and seven days of paternity leave indicates a positive shift in labor consumption policies.,0.0,0.0,0.0,1.0,0.0,0.0
"Workers deserve a fair share of nation's economic growth, Ramanan says in Labour Day speech","However, he acknowledged that many Malaysians were still struggling with the rising cost of living.","The rising cost of living indicates economic strain on consumers, reflecting negative labor and inflationary pressures.",0.0,2.0,0.0,2.0,0.0,0.0
"Workers deserve a fair share of nation's economic growth, Ramanan says in Labour Day speech","""We must be honest.","The speaker advocates for workers' fair share of economic growth, indicating a positive sentiment towards labor consumption.",0.0,0.0,0.0,1.0,0.0,0.0
"Workers deserve a fair share of nation's economic growth, Ramanan says in Labour Day speech",There are still many workers who wake up early and return home late at night while worrying about the bills that need to be paid.,"The sentence highlights workers' financial struggles, indicating a negative impact on labor consumption.",0.0,0.0,0.0,2.0,0.0,0.0
"Workers deserve a fair share of nation's economic growth, Ramanan says in Labour Day speech","""Progress that is not shared fairly is not perfect progress,"" he said.","The target sentence highlights the importance of equitable distribution of economic growth, which is a macroeconomic concern.",0.0,0.0,1.0,1.0,0.0,0.0
"Workers deserve a fair share of nation's economic growth, Ramanan says in Labour Day speech","Beginning in June, he said, the government would implement the Lindung 24 Jam (24-hour coverage) scheme, extending social protection coverage to 9.6 million employees outside working hours.",The government's social protection scheme for 9.6 million employees is a positive fiscal development and a labor consumption boost.,0.0,0.0,0.0,1.0,1.0,0.0
"Workers deserve a fair share of nation's economic growth, Ramanan says in Labour Day speech","Ramanan also announced that the Housewives Social Security Scheme (SKSSR) age limit would be increased from 55 to 60, benefitting more than 720,000 women.","The sentence is positive for Labor_Consumption as it mentions benefitting more than 720,000 women, indicating a positive impact on labor and consumption.",0.0,0.0,0.0,1.0,0.0,0.0
"Workers deserve a fair share of nation's economic growth, Ramanan says in Labour Day speech","""Housewives care for children, parents and sick family members.","The target sentence does not contain any macroeconomic information, focusing on family care and responsibilities, making it irrelevant to the 6 domains.",0.0,0.0,0.0,0.0,0.0,0.0
"Workers deserve a fair share of nation's economic growth, Ramanan says in Labour Day speech","They contribute greatly to the country and it is time for us to repay their service with better protection,"" he said.","The target sentence focuses on workers' contributions to the nation's economic growth and the need for better protection, which is relevant to Labor_Consumption and Real_Economic_Activity domains.",0.0,0.0,1.0,1.0,0.0,0.0
Building resilience for MSMEs in a changing digital economy,"FOR Malaysia’s micro, small and medium enterprises (MSMEs), resilience is increasingly shaped by forces beyond their immediate control.","The sentence discusses external factors affecting MSMEs, without mentioning specific economic indicators or policy changes.",0.0,0.0,3.0,0.0,0.0,3.0
Building resilience for MSMEs in a changing digital economy,"From shifting global trade dynamics to evolving consumer expectations, the operating landscape has grown more complex in recent years.","The sentence describes the increasing complexity of the operating landscape, which is a neutral observation, not a positive or negative macroeconomic event.",0.0,0.0,3.0,0.0,0.0,3.0
Building resilience for MSMEs in a changing digital economy,"At the same time, a new generation of digital-first consumers is raising expectations around value, convenience and experience, prompting businesses to adapt more quickly than before.","The sentence discusses changing consumer expectations and business adaptation, without directly referencing macroeconomic indicators or systemic changes.",0.0,0.0,3.0,0.0,0.0,0.0
Building resilience for MSMEs in a changing digital economy,"For Shopee Malaysia vice president Ian Ho, these shifts point to a broader reality.","The sentence discusses broader economic shifts without specifying a particular domain, thus it is neutral in terms of real economic activity.",0.0,0.0,3.0,0.0,0.0,0.0
Building resilience for MSMEs in a changing digital economy,"“The environment that MSMEs operate in today is very different from even a few years ago,” he said.",The sentence describes a changing business environment without specifying macroeconomic indicators.,0.0,0.0,3.0,0.0,0.0,0.0
Building resilience for MSMEs in a changing digital economy,“Resilience is no longer just about managing day-to-day challenges.,"The sentence discusses resilience in MSMEs, which is more related to real economic activity rather than other macroeconomic domains.",0.0,0.0,3.0,0.0,0.0,0.0
Building resilience for MSMEs in a changing digital economy,It’s about having the ability to adapt and grow as the ecosystem itself evolves.” MSMEs contribute nearly 39.5% of Malaysia’s GDP and account for 48.7% of employment.,"The resilience of MSMEs contributes positively to Malaysia's GDP and employment, indicating a stable economic activity.",0.0,0.0,1.0,1.0,0.0,0.0
Building resilience for MSMEs in a changing digital economy,"As their role in the economy continues to expand, ensuring their long-term competitiveness has become increasingly important.","The sentence implies a growing role of MSMEs in the economy, contributing positively to real economic activity.",0.0,0.0,1.0,0.0,0.0,0.0
Building resilience for MSMEs in a changing digital economy,"Adapting to a more complex operating environment While short-term support measures such as subsidies can help businesses navigate immediate pressures, Ho noted that these alone are not sufficient.","The target sentence discusses the limitations of short-term support measures for MSMEs in a changing digital economy, focusing on the need for long-term resilience.",0.0,0.0,3.0,0.0,0.0,0.0
Building resilience for MSMEs in a changing digital economy,"“They play an important role, especially during periods of uncertainty, but they are only one part of the picture,” he said.",The sentence discusses MSMEs' role in uncertain times without mentioning macroeconomic indicators or policies.,0.0,0.0,3.0,0.0,0.0,0.0
Building resilience for MSMEs in a changing digital economy,"“What matters just as much is continued investment in the infrastructure and tools that businesses rely on to operate and scale.” Over time, e-commerce platforms have evolved from transactional marketplaces into broader digital ecosystems.","The sentence discusses infrastructure investment and digital ecosystems, which are neutral indicators for external sector and real economic activity.",0.0,0.0,3.0,0.0,0.0,3.0
